,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
7350,gp:AOqpTOF7rxZxES6kzuN8t81hKUdY6AtjC9E-KQK4q4-ueOMuCIgcivBkwM0ZLIQl0QgiNIGAlUcvK4rTDXhwhA,Manoj Kumar,https://play-lh.googleusercontent.com/a/AATXAJwjgUsKkC7Jdwk13qps3t0WMZxRUtBgobKXIU1U=mo,Osm,5,0,4.1.24,2021-11-13 13:27:24,,
7351,gp:AOqpTOH8braE9HXuYy-JARJXcAZCPt5660OZheWizwhyl3Nm8OrdvUwxWdnJjeTlNUAxPFQb3OQwPAMpklYSeQ,Dark Knight Gamer,https://play-lh.googleusercontent.com/a-/AOh14GgCQ5kO1EmkpQugeWEgPw-Hys4UehqLFUXx28vf,It's a best app for transfer money,5,0,,2021-11-13 13:26:29,,
7352,gp:AOqpTOEcv7H7c-APyiD6-M_lh_KMyPfi2_rpOfPSeBGakTJkmkvP5FmekeLZFu6hUhg_IY9exB93EBu1s6Mqhg,Dwijendra nath Sahoo,https://play-lh.googleusercontent.com/a-/AOh14Gge6KrD1vTjGv7tHEvL4mSXpJNNirdgezcXz9zaBQ,"An app having no guaranty of money back to your account,in case unsuccesful payment,They only directed to call to the bank. Phoneapp has not take any responsibilty.",1,1,4.1.25,2021-11-13 13:25:04,"Hi Dwijendra, this is definitely not the experience that we'd want our users to have with us. We would like to set things right for you. Please help us with the ticket ID raised with our support team. We assure you that we will look into it on priority. ^AS
",2021-11-13 14:00:17
7353,gp:AOqpTOGJhcyQEA_qTcW9oFU4iDc8kABWg9Sv9I8KGhaqdK5p4iZHDAtCRS429dG3_KZvLZlEw2M2VAsvRrakIw,VIDYASAGAR MULLICK sbi,https://play-lh.googleusercontent.com/a-/AOh14GgFYPMl-KKfb10nyW5RM2wNt1sc_og6spe3hBpPfQ,Excellent awesome,5,0,4.1.25,2021-11-13 13:24:52,"Thank you for the feedback, Vidyasagar. We are committed to providing our customers with exceptional services. Help us know what we can do to improve our services so that we can provide a better customer experience for you in the future. ^PM",2021-04-30 18:22:44
7354,gp:AOqpTOEEV4sZWPQz-ulqumLe9ASlxhBDd7W59c0Y3_XGTcBISklSvzhZFv444tD6EZhyAuR8sEg2WC7QR6o4eQ,Samplesh Ji entertainment,https://play-lh.googleusercontent.com/a-/AOh14GhS4qvyl5aPstvaVthxIxWt-x5SRsJ6y-Z3lMJ8,Kk SSI kk,5,0,,2021-11-13 13:24:39,,
7355,gp:AOqpTOFqPLTn3SXzwB1lSYc_PpdIDb5B5oN6ZlrdPpPbbjVQP7cKlVBRGWpaPT6lzkivsoz7UwcB_ReC2Gj6hg,Abhishek Singh,https://play-lh.googleusercontent.com/a-/AOh14GgWO0dZiv3SbeiuLeGEo2gi4_Pq7hWPB-CFblcspw,Ye phnpe m hi itne hi frd callls aate h ye phnpe wale hm logo ki details leak krte h Har week me frd calls aate h yhi wjh h ki phnpe ni use krte 😠😠😠😠,1,0,,2021-11-13 13:24:24,"Hi! We understand your concern. Please note, we ensure that our users' information is not available to any 3rd party individuals. The fraudsters may fetch your information from an online or offline public forum where your information is available. We would request you not to authorize any unknown collect request and decline/block the same. ^AS
",2021-11-13 14:01:40
7356,gp:AOqpTOHrXTrMEDksDqLuUy02JCfVKWfixrDLbpPaoBo6uqJmJFNGLw6Dy5IhNcgMVTg5FsEbuVgIFv2wOaioKA,R Niranjan,https://play-lh.googleusercontent.com/a/AATXAJzmtYb1MvyAgc5X_yGOF13hDaSejC5A9v5ql2U1=mo,Better,5,0,4.1.25,2021-11-13 13:23:43,,
7357,gp:AOqpTOGGVNKVzo2ytVUL15rx98LHPdO9Vvzfqx_R-baSRwTNvLiuy1I2q9IIgQhV62Ex-24DAu1zQA7ycEDl_w,Tuba Khan,https://play-lh.googleusercontent.com/a/AATXAJyMbP7VDBMRvTo27YNd1UoMSTwvTxrdGJa_U6Vf=mo,Best app for fast money transactions,5,0,4.1.25,2021-11-13 13:21:50,,
7358,gp:AOqpTOHBCMY7Ik8PvEJD_DK3p2_clM3tuIPEjFqgFu284YnLhASLqxdixwOJG3ljP4Rkr2oTubkCDH-WwoxlRw,Ravina Ahuja,https://play-lh.googleusercontent.com/a-/AOh14GgbrFerGqaqw1wGNbR-fMR9won25FgqyNkEPE2zxNk,"Pathetic customer care service They don't pay attention to the concerned issue, just resolve anyways with adhoc solutions & close the ticket",1,0,4.0.15,2021-11-13 13:21:40,"Hi Ravina, this is definitely not the experience that we'd want our users to have with us. We would like to set things right for you. Please help us with the ticket ID raised with our support team. We assure you that we will look into it on priority. ^AS
",2021-11-13 14:02:18
7359,gp:AOqpTOE-n2x2ZDqmOSWku-KMtnPMWoSxGFc5yNrlIcNGsoOavvVLSSzt5xibBhBwfWVXiuzfsKG7cB_9jpAUjQ,Anisha Kumari,https://play-lh.googleusercontent.com/a/AATXAJygu-HeJ8U5MvPN0TkkHDXlO72wilGzhZvmZizD=mo,This aap is good for me i do not know others,2,0,4.1.25,2021-11-13 13:19:15,"Hi Anisha! Thank you for the review. Please let us know the reason behind the low rating via our in-app support. We'd be happy to improve our app based on your suggestions. ^AS
",2021-11-13 14:03:01
7360,gp:AOqpTOE9U-dyDo7EQMAGQNClOcw9U4AAbcPip41QXzHXLGt3PZtc6nocLkvxXhk2HqLRezHcCExPDfitx0CH1Q,Arun Saklani,https://play-lh.googleusercontent.com/a/AATXAJwHf7lB8MLpPi9lV2ftw4kpWlZnFXuAFJNMeGdX=mo,After moving beta version many problems,2,0,,2021-11-13 13:17:37,"Hi Arun, this is definitely not the experience that we'd want our users to have with us. Please share your concern in detail, as it is important for us to provide the best customer experience to our users. Please contact us via our in-app support channel. Be assured we will help you with this. ^AS
",2021-11-13 14:03:47
7361,gp:AOqpTOE2X_LYsCdhCZ6JQwtYXl1Uee7nCjrzsb280EeZ2nZcEQeKvK3rPxnyXUZcr85UOhRG9y5ebRhWgvg0cg,Rajashree Sahoo,https://play-lh.googleusercontent.com/a-/AOh14GjLIUCUsnnmzvLLCRBCG7FCyrFVR-idvcPLm2x9r8A,Security app,5,0,4.1.25,2021-11-13 13:16:42,,
7362,gp:AOqpTOH1UB5bwRMSXd1K5U1A39DcLJalQeduGwetQFOBvwLzwgPLpCIx4TOHEdABNAvl4yXNtIihnX0uHI4lSw,Shweta Bhardwaj,https://play-lh.googleusercontent.com/a-/AOh14Gi0Z8HC7XyEPUUqxps6VjY8VnG1_drt8Kcclsq3vg,It's too good to use,5,0,4.1.25,2021-11-13 13:16:38,,
7363,gp:AOqpTOGNjXZeVAmviMQy0ZXeQvlTMQQxJ_jGcIWQDIjqugtnhhjPNExPBTCNYpOHyDuQyP7suqbPSmrGp0vN0w,AA Forthis life,https://play-lh.googleusercontent.com/a-/AOh14GjEkYwYsqxL0avqMx_NAJbU7QqMJ8qLwrZXIIyIiA,Very slow,1,0,4.1.25,2021-11-13 13:15:39,"Hi, we understand that you're facing speed-related issues. Please make sure that you have a stable internet connection. Also, clear the cache/data of the PhonePe app from the \""Installed Apps\"" in your \""Device setting\"" for the app to work smoothly. If the issue persists, please share the error screenshot via our in-app support. ^AS
",2021-11-13 14:04:36
7364,gp:AOqpTOEXPAd-UUWafwbne31CTNleFjCDJe8BeVeA5GvcqdhEt0gAaTXQT-seHnP_xNGg6RiewuQoNZpiGZHerg,VIKRAM SOLANKI,https://play-lh.googleusercontent.com/a-/AOh14Gj1Gg5P3xc7D-eq1V3D4mr2Z78A7BcHL8HZeYHy,Super fine,5,0,4.1.25,2021-11-13 13:15:20,,
7365,gp:AOqpTOHB_eu2gjJTZmBCzcbBZK6R7yB3QC-oj7LIHQwOiEAypwfsSyU9VGTX1v8OaqnPuR7X4lhyFdsLZS8Vow,123 Paresh,https://play-lh.googleusercontent.com/a-/AOh14GhUv5G9vPw1SOKDRkgTKurYOYSf-aPDbco0Yl8T-Q,પરેશભાઇ,5,0,,2021-11-13 13:15:06,,
7366,gp:AOqpTOE5b_joV3MzvyOeM2Gc79JPnmBEKFMtanNnJZl_ZjPg53xBhqoIIl_53g2-tK02fODSvBLMgbI7m3p-TQ,Siddarajum Sgmb,https://play-lh.googleusercontent.com/a/AATXAJymTfdaZcpEK5ZeKxbcORTaBlR-mr8ufX2sNIr7=mo,Done,5,0,,2021-11-13 13:15:01,,
7367,gp:AOqpTOHH6f99TKy18_Qd7W_XoN7KwZt8nv6kMXl3-7Orp_GZz3qczmS1n8w2WRdVnPEdNTXCk9TdktK_-Efsqg,Kema Srinivasarao,https://play-lh.googleusercontent.com/a/AATXAJydyNOyWItwmuah4AUT558LDmnQyhHoowDM96Ln=mo,Good,5,0,4.1.25,2021-11-13 13:13:57,,
7368,gp:AOqpTOFNs9QNY23zDJhxNk_qUte7LfOQjLc87aZC0HaDhuq5AtMuX2qnNwYzBfyE1Il3YjYnXfD07OfoQfHYFg,Vinay Nani,https://play-lh.googleusercontent.com/a/AATXAJwOUbrYvxYvhtpH-H5G_MpDCPmA6bRyNG4Z2u4=mo,cy cecccycy hug from 6ffrv CCD to re xe free web rrx cee e di fff feed he DD frrrs eerg rf d guy dryBMvred fdr r BM,5,0,4.1.17,2021-11-13 13:13:25,,
7369,gp:AOqpTOEQZVkIr-XPUgj_Iq6eBhhzVzx23anedoNyii2HyMNpl5T1XuUUTIiz4vNIZ5j6fd78ErBz_Usti1qd0g,Ujjawal Upadhayay,https://play-lh.googleusercontent.com/a-/AOh14GjViWQ-mvShRbopb5jZaJFGHz-nfwzg6Ylb-yOB,This is very good app,1,0,4.1.25,2021-11-13 13:12:31,"Hi Ujjawal! Thank you for the amazing review. We're happy to know that you love the services that our app provides. Please share your ideas on how we can make the app better and earn a 5-star rating from you. You may contact us via our in-app support. ^AS
",2021-11-13 13:16:06
7370,gp:AOqpTOH2z_wNdy4oUmyONx1F5bduV5MEBdttvh8qKirMBhbiXiK3wCa70iXTQdMeQBrldIOBD2e06XiCKWxpzA,Jagdish Sisodiya,https://play-lh.googleusercontent.com/a-/AOh14GgPG5c6LwuTTgu_faxjiyfsjFZy80vu8WE2L7VBzg,Nice beautiful app,5,0,4.1.15,2021-11-13 13:11:48,,
7371,gp:AOqpTOEOl9DPRq3rYI8ys76YuHmpkacXr5UTIQDx2GZzycTM9xz3ZtsnjPeNMBISOrM08is_app0Wdh5iPKfCw,Udit Nagar,https://play-lh.googleusercontent.com/a/AATXAJyPCYvFzleO_X39DTU4X_WAEk6Md0j772o_FDEK=mo,Number 1 app ...no daubt,5,0,4.1.25,2021-11-13 13:11:26,,
7372,gp:AOqpTOFiwIQQWh-NWkArM9BY_ZnoN4_Kdv8V75dTLjgvoHvixpR5tqyS5P_K4SGw3FSDN95-Yjg-6_b6r2O7lw,RISHAV kumar Rv,https://play-lh.googleusercontent.com/a-/AOh14GjfrCImrCDhed3ZwOUMjB-3EDb1vGt4d6wNbYf8lg,Very bad app no any cashback,1,0,,2021-11-13 13:11:16,,
7373,gp:AOqpTOEjuUcscRYavK5KlUF9Jf_uuSk4gTbS_M2WK2lnsJUbZjyh2ZjEkj58RBts9lr83KlTGnX-jupYn8R_Kw,Muskan Shekh,https://play-lh.googleusercontent.com/a/AATXAJx9cajBhdz3RO7KDKpEgbayeZVyNdN5CnO5-pgv=mo,Top,4,0,,2021-11-13 13:10:49,,
7374,gp:AOqpTOGL9WQHkMGZ31a8z9Cx9sUFHOaYEj4CAd_N7WIxk5Nuh6UUlHMAMrgbg6n9Kl1zb3jELoNbQ4m8RuSSBg,Raju Kummari,https://play-lh.googleusercontent.com/a-/AOh14GgEu8_zPv7NYAE8-RL0dbwOZQjcJsfTX4mw8E8VJA,Good,5,0,4.1.25,2021-11-13 13:10:35,,
7375,gp:AOqpTOEs0schKubGqEGuZ2e4hECJIv0b7jLtWNYlPUH7QBO_khkF6FCw2Jp_qNOo-CY7rmXyTyqKjIVzhllUdg,Saniya Fz,https://play-lh.googleusercontent.com/a/AATXAJyV-49dh1NofNxavIi4I10VC2Vr61s_oUrNX0Mf=mo,Blabla,2,0,4.1.18,2021-11-13 13:09:53,"Hi Saniya, please elaborate on your concern via our in-app support so that we can assist you accordingly. At PhonePe our primary goal is to ensure the best in class customer experience. ^AS
",2021-11-13 13:17:19
7376,gp:AOqpTOE5t3kglcIYMvu4B5aqbuKGAzwmI7GRiarR9tUWjw16RoeEKSIfsvENL2jcWGkzeIDUBHIjQjgyhCtYtw,Vikram Jeet Singh Nagra,https://play-lh.googleusercontent.com/a-/AOh14GgyPOrLOR-EC-dqyP0XjTX-1CHMfGlpZ8zKey_C,Gajab jabardast app better than Paytm ♥️,5,0,4.1.25,2021-11-13 13:09:16,,
7377,gp:AOqpTOHKIc1xrV2m30DW9Lly0Kh5UBkx24TIh2pFrQrNKlM0AsGFkWJo57KqH8h0UIOai6vxTMRj5xN8c53s9Q,Shifan Nagori,https://play-lh.googleusercontent.com/a-/AOh14GjI6-0YE5F6ItBD15sBKYXiW85EOX82Xq6wPWld,Osm,5,0,,2021-11-13 13:09:00,,
7378,gp:AOqpTOEKK6J3JtHniSyDc_x3Ij5C4GDsjSw0YTouWA6uYN205e5ZQp8M2125UytnYNbLjPC8-ZU0lJdbmqakCA,shaik irfan,https://play-lh.googleusercontent.com/a-/AOh14Gj7T_MISrl5fdrefdJbxMcLHkjRGU7reZRxuOuDUQ,My experience for this app is really good rates 5 stars for adding silver as an investing option hope you will add digital silver soon,5,0,4.1.24,2021-11-13 13:08:58,"Hi Irfan! Thank you for reaching out to us and sharing your valuable feedback. We'll forward your feedback to the concerned team and update you in case of any changes. ^JP
",2021-10-07 09:30:34
7379,gp:AOqpTOHYJKiPE-5g_EPONweXQWE3FZhgZCWwX0OZkDbbYqpD1lPECMWSyoiOk1d3F3bX2WZgXEqZmVoBaS4GYA,Snigdha Banerjee,https://play-lh.googleusercontent.com/a-/AOh14GhUII_0XcJyfwtutU99jNeZWcRCvIqY5iczhykZ,Very fast and very easy to use this app,5,0,,2021-11-13 13:08:45,,
7380,gp:AOqpTOFR-Goi79_wKMinH8TGWOW-MJRHF1RXzSxOqSvYtaometL0LhWgcPVMe70qg-3lmPZFLWBm12nVxn9nqQ,NAYAN ROY,https://play-lh.googleusercontent.com/a-/AOh14GhXbJtY0wKv4DBFFfJW0eOjNHXUvjIE_I0sdHrm,Good job kip It up,3,0,4.1.25,2021-11-13 13:08:29,,
7381,gp:AOqpTOHTDw_1t7HeO4-2vVQwuCd3PSPO79e1Bs1gmC8g401TON5MqLjj6fiR9RW5chCP_Pib5N04hwqbZbDI2g,CRICKET QUICK HIGHLIGHTS,https://play-lh.googleusercontent.com/a-/AOh14GioQve0-yNrKCUQxSvaOyq4rtobeTynhjXcM5zE3w,Awesome,5,0,4.1.25,2021-11-13 13:08:16,,
7382,gp:AOqpTOE3HT3hfUz1iCIYwAMUGdEKgdsnYavfEEMzLfqmjcv8AnzIlvLI7EH7bugOvHxyJVO5_6ydkeVKnGO-PQ,Vineethnikky Vineeth,https://play-lh.googleusercontent.com/a/AATXAJzr5vw3NsjcFICzheAj4ZDC-mLB2E3tfB8VtyVb=mo,Nice,5,0,4.1.25,2021-11-13 13:08:02,,
7383,gp:AOqpTOH77uURWXf3OgNy2Vwqch6l-qTEMI2ST_L_-WNXkWa2utkmnLce9CFaLCxf41R6fArV8NK3wnEieH44kg,Chandu prasad,https://play-lh.googleusercontent.com/a-/AOh14Gj-Pd17hmWVb1foIuM8FDGbngRzMS5td9N4ON5AQA,Good,5,0,4.1.24,2021-11-13 13:07:39,,
7384,gp:AOqpTOH8B3W2aoVMDREIprFRjMv21H36FBvs68gwA_GCZ2HojkmWCqNNPThH31rgdv8bcsvbRkdlfnfMdMWP8w,Rahul Sharma,https://play-lh.googleusercontent.com/a/AATXAJw-LF6bTnSUAPZ1W7cTbrH8oTNnM6H2R_JTyKPW=mo,Osm,5,0,,2021-11-13 13:06:41,,
7385,gp:AOqpTOH99rT_xbxpbZRvOk_KtwdCAtypiT954-UBKZN3tw3ItEgI9IoVNe8lr-1zWPwOcBHr3d8pXkv3jP5hhw,Ritesh Chaturvedi,https://play-lh.googleusercontent.com/a-/AOh14GiR7bg-lsJgzAim6JleWuG_B1yu0t1aLfPeRRdhBA,Super app,5,0,4.1.25,2021-11-13 13:05:04,,
7386,gp:AOqpTOFvOdnNs-ETJ2N3wpZfnWQ17I6k4LkGUBF_ioPhvo0OzwpbF9zZYAXh3e6As8HHvZJX10-pSUCQbHUAeQ,Jaya Ingle,https://play-lh.googleusercontent.com/a/AATXAJwBe12BG_d_0js4QdkEUe6DGKv4O7lyhVwrQRAq=mo,Good,5,0,4.1.25,2021-11-13 13:04:20,,
7387,gp:AOqpTOHQ7SbggdpOmt6BVsxQk4MFgqc_2mcmKqLe6aevb9j-MrIY-q0Ukvdoa-FIz5jMAVyTS7lR22_twjr97w,Santosh Kumar,https://play-lh.googleusercontent.com/a/AATXAJzRoxAmeZ_QdMbVYYxNN7Sqm2EghoVDJQT0x7fL=mo,Very nice,5,0,4.1.25,2021-11-13 13:04:13,,
7388,gp:AOqpTOFo9uZ8OZQj1vyt5J5OFur9bwt1iEKYPPw7E7q8OriqQdyVCYrBKSkhnE_oRZFKWGm-OOhR1_4Ou_x08g,Amol Yadav,https://play-lh.googleusercontent.com/a-/AOh14GhHaxB1cAHe9P5ldlyQJZNAQ5gU_wSC83SnEQWFeQ,Phonepe wallet money not send to any bank account i hate phonepe app,1,0,4.1.25,2021-11-13 13:03:17,"Hi Amol, we understand your concern. Please note, you can use the PhonePe wallet for recharge, bill payments, and payments to PhonePe registered merchants. However, you can not make wallet-to-wallet transfers or transfer the wallet amount to your bank account. Please reach out to us via our in-app support for further assistance on this. ^AS
",2021-11-13 13:18:37
7389,gp:AOqpTOFlotrYzjlZEJWRn_DFPiH8Ie6_sjlvxAGkDq17Ecf1bdFLMa3VvvvyFKZIeBgLseJX9Sgb4OtMdcRP6w,Abirami ammu,https://play-lh.googleusercontent.com/a/AATXAJynF3WebDxIB3o-UD4O-97_IuUtUcHOjkKSEc6x=mo,Excellent and user friendly,5,0,4.1.06,2021-11-13 13:02:55,,
7390,gp:AOqpTOF0TftJpGLPyCEnJQDhH7qJN5vPY4qHyzmq8xdEN-Cpm3AeJfdViYaY42CN6JNz64yoxtD-RCenL4qK5A,Dimple 123,https://play-lh.googleusercontent.com/a-/AOh14GjDNUyP3GH1yq53ppyImnjq9o4TGUkS1zKopBE22Q,Nice app,5,0,,2021-11-13 13:02:51,,
7391,gp:AOqpTOHMNpSLCMS9XnbsGJnyj90RY4PCZoSEoy8eiMTTkwW3T9jGH9ZK-_QRwG4YJCJ9jbZfZAi12QAeic08-g,romin Khan,https://play-lh.googleusercontent.com/a-/AOh14GiD1Tu4q4u0oWHfouWOti8h2UE4ZKoLgmE7BbFmKA,To good apps,5,0,4.1.25,2021-11-13 13:01:39,,
7392,gp:AOqpTOH0K2fWlNUIu2OTXuy1YzN1Jrm3trcsg-_zHEYq0-2klWdV6BJ0LmpeE6z3ZTdA1T5zorgZxHPbE4_s2g,Digvijay singh,https://play-lh.googleusercontent.com/a-/AOh14GhajKfQ6rpG7zA3wrjjlEDH__ZYky_cGu7TkLt7Jw,this payment bank is best and useful app.,4,0,4.1.25,2021-11-13 13:00:52,"Thank you for the review. We're glad to receive your appreciation. Keep using PhonePe. ∞JP
",2021-11-15 19:07:01
7393,gp:AOqpTOGGMDXfu-M4Tavc43WJbOJlL4ylLHEHCfz6Ionh0yNCIHZREHvnPBNJr0YMgx0UyGQBE1RDMuZuAl2EWA,narayana samy,https://play-lh.googleusercontent.com/a-/AOh14GgajrqDVZM0MPX-H_91QhClzoXoEzfZ7X3D-gbp,Fast and square app,5,0,4.1.19,2021-11-13 13:00:51,,
7394,gp:AOqpTOF4TdgLonXjttgWMyYZEmHBLSp4jrUOxbp0Wj0zM6o0fbPuYqlzG6SDCnxWZEBRbMnCcnEXWmHjyCkZoA,Himanshu Bind,https://play-lh.googleusercontent.com/a-/AOh14Gg66GCHKSxbPBVqNhyBAMxdQcBW1fP_rkgIJkB-Zg,Good,4,0,4.0.18,2021-11-13 12:59:49,"Thank you for the feedback. We will keep working to provide a good user experience. ∞JP
",2021-11-15 19:07:26
7395,gp:AOqpTOGbfiv01cD0Q1pkR0mhn4j0LGARatG6q-vd6E0BeQ-HbcchOwDzGC41C0A0f7yn5TUakHueBXMQNC1uyg,Thahara Shaik,https://play-lh.googleusercontent.com/a-/AOh14Gg2v9B44bWl1g9HybuH51cfw83eNA6vlncepkR9kA,Useful app,5,0,4.1.25,2021-11-13 12:59:48,,
7396,gp:AOqpTOF6ZdBkTn8L5kLskz6qOQrNfDmaIzdihuJbMfNQPG-XsJeO78ooajZx-nYTT1y8HX5rONmZnsVfIAL_xQ,Harish Chandra Das,https://play-lh.googleusercontent.com/a-/AOh14GhHCPNOmnD3xuKkCQl5B9r0ovD5_hQg3c8hcAVnbg,Ver very good,5,0,4.1.19,2021-11-13 12:58:58,,
7397,gp:AOqpTOHSAj_jsmeRjUJvEQCKHNDuVnRRCJr9CSTzB1TE2VxdGqSrvt3vZJqEfMLdtgSAmiSpra3_ZIYBW8mcVg,Samiran Banerjee,https://play-lh.googleusercontent.com/a-/AOh14GgcF-79SEjxV1T4Z_9vuc8giDTckpnFhnmHyqpV,Decries size increase power & working capacity,1,0,,2021-11-13 12:57:57,"Hi, we understand that the app is a bit big in size. However, we would like to inform you that the features are added in the app for the convenience of our users. Also, if you are facing a speed-related issue, please clear the cache/data of the PhonePe app from the \""Installed Apps\"" in your \""Device setting\"" for the app to work smoothly. ^AS",2021-11-13 13:06:48
7398,gp:AOqpTOGruhJBegdsOwrikHvH7flRHpa9McRreyWSHsIA1eXN2519Su041kAJ7-PFgexfa2a5AQnw2Ucv6Seocg,Pasala Sundaram,https://play-lh.googleusercontent.com/a-/AOh14Gig7xh1vtk4bIjjbaCuazPg-GoyCdeLz3s014F-qA,Good,5,0,4.1.25,2021-11-13 12:56:22,,
7399,gp:AOqpTOGwpuTvOEE1o7uhZ56SDpy9Gw3F8GUc8hYngrSSCuPlxKKudXxBqjuP7kk81imBFdXcMvZf3rhwA60x-g,cydernight,https://play-lh.googleusercontent.com/a-/AOh14GhPRaipkfkifUYP5qXXKXgaJBPZ0XNxPLIMUjcTsQ,not a good app 🙄😠💩,1,0,4.1.12,2021-11-13 12:56:17,"Hi, we're sorry to know that you've had less than a perfect experience. Please share your concern in detail, as it is important for us to provide the best customer experience to our users. Please contact us via our in-app support channel. Be assured we will help you with this. ^AS
",2021-11-13 13:13:54
7400,gp:AOqpTOHvctAww9cXmwsthz2icQe7SAUdRGAJYpVvR9Zf3O5NBU2aczAefRF_guCJ1BCq5sVP2sLuqd66tOfXQg,DD Brijwani,https://play-lh.googleusercontent.com/a/AATXAJzQny38A1AuDJMsR8GxbnLNevZK71VINdkEOcZI=mo,Very good.,5,0,4.1.25,2021-11-13 12:54:54,,
7401,gp:AOqpTOEWVHRc1u4G0-t7IB_0bnlwL0CxU1WO-7Me45rOP7m03MEY5jDbD1h5IpKPXIe4UcfLd1RzBJgJ8IDWzg,Md FARAZ,https://play-lh.googleusercontent.com/a-/AOh14GjMpJUvDZsdjXERsW2Ec2W-5_A29jaHIKlDs79OsA,Op,5,0,4.1.21,2021-11-13 12:53:36,,
7402,gp:AOqpTOEYuRgFHkIETf5A_1J1xlevELEXVE2ZvtFDQg5qGCBXsUDc0ROOL5jdwxAtYdd2iBJ6xQwLQa6JVqy-HQ,Manroj Singh Malhi,https://play-lh.googleusercontent.com/a-/AOh14GieKRbWT3-jsHMT7tfwcyQLbCX4mYR7A9sTD6w1,Nice,4,0,4.1.25,2021-11-13 12:53:28,"Thank you for the feedback. We are really glad that you like our product. Your support and voice are very important to us. ∞JP
",2021-11-15 19:07:44
7403,gp:AOqpTOG9xqU3mGS3zxX5gw4eqw4W3k1Q0g5jEVkzHflvv6UpqfL1ujAL-A257e9hd9Kid9dfhEGnm3e1q1LSFw,Jitendra Kumar,https://play-lh.googleusercontent.com/a/AATXAJyCGqsRFC8b_8Ea1CHr4ukpGxbFbxLKdEvx3lYg=mo,Thanks for making the app thanks 👍👍👍😊😊,5,0,,2021-11-13 12:53:24,,
7404,gp:AOqpTOH6DUFEQAbbmJ-ndBfB9MkWrBSAbYQgDYcMh8fJNmWQgFKdzQA-jn1KhPO7gb0FQOXjUg9_a3eV4kd_pQ,Krishna Gamer,https://play-lh.googleusercontent.com/a-/AOh14GimuaAlK3zQDYYuJVIGQATiDnLmryGNtFOiCipe,Nice app,5,0,4.1.19,2021-11-13 12:53:08,,
7405,gp:AOqpTOEiZ4rDen0k8YNl2k55BQseNP11ahbx2JOu01-p0065hLhrUpQzPO_Pj5zhf9hj8456lADr2s5Qf8ZytA,Rasmin choudhury,https://play-lh.googleusercontent.com/a-/AOh14GiNIS-MPf11J8bv_M5wNXGgb7xrWJ2ejDFYBnchcA,Phonepe server problem many times,1,0,4.1.25,2021-11-13 12:52:38,"Hi Rasmin, this is not the experience we want you to have. We would like to set things right for you. Request you to reach out to us via our in-app support by raising a ticket. Rest assured we will get it checked and update you at the earliest. ^AS
",2021-11-13 13:14:43
7406,gp:AOqpTOHqHDelCA4ChQvCxpC5-6ralwWhugw57ESslZayCzzDiUENLmlr7NWbBbIklTJiA7rDqDTqpY7drOognw,Vivek Kumar,https://play-lh.googleusercontent.com/a/AATXAJwRGhtoZ9q50sFBk_dSxwhFPHxHLiUv1hx_IX99=mo,Bahut accha hai,5,0,4.1.25,2021-11-13 12:52:12,,
7407,gp:AOqpTOEY712mrXbnn91V859StQ3ftq_0Gorfaj5asDKEE-kMpHDfBGqX1TD69IfQojmUgP_VEYeD2WSxpBDUHQ,Om Kuma r,https://play-lh.googleusercontent.com/a-/AOh14Gi_F0m9AXmtds-YL_RbVTJ9gFPGI92W8KVWgET_,Nicy om kumar,5,0,,2021-11-13 12:50:50,,
7408,gp:AOqpTOFQpNOl2puYk_oRikIfM8_ziBN5N1yhy6HMR7Q-EN1wsXqACXUMg67-5S18AH9GN8bJ1DnIVMImtjAyzw,Umesh Paswan,https://play-lh.googleusercontent.com/a/AATXAJww7M3CGxg0cb5KRD1QoHesflHo0VUsdCD719Ov=mo,Fastest growing technology company,5,0,4.1.24,2021-11-13 12:50:34,,
7409,gp:AOqpTOHNqXaP-E2Rcy_N5ZSTuo3X7ahsJ1T8LAoq0rfA2gm9zCKfLLiE_IpEbpn_1jMh5tYham6wjKnnOoOtSA,kattubadi inthiyaz,https://play-lh.googleusercontent.com/a/AATXAJwI10a1vL5jyYEqxhCBmHAfh210jJR65NLLR27n=mo,My 400 money retern plz not topup,5,0,4.1.25,2021-11-13 12:46:32,,
7410,gp:AOqpTOGRRlluV2Afp-bFuT1zrStuLytgx4zKEYKCQLW9BvJ-qRBu9Ffuuum71cNKu8khlFPtNAfNpzlrP23UPg,village tree channel,https://play-lh.googleusercontent.com/a-/AOh14Gi1E6sxaYLAEf5ukhc-ktSnYkl65tp5gnvekYmeyQ,Supero,5,0,4.1.24,2021-11-13 12:46:28,,
7411,gp:AOqpTOE58tyCS801Pxfv4Xs51Nhgn8TTK-DfwChxkrMPXk1j9gg9_mScIV_8mTd9gNMFaa9nT6K7RkgD1syUpQ,Anil Mahato,https://play-lh.googleusercontent.com/a-/AOh14GirVvv4uD1aw7apr_EiizLWn5mvory9phyC2dx3tg,Easy use,5,0,4.1.25,2021-11-13 12:44:24,,
